No,PM_US Post
2412,0.9341822774038642
2413,0.04483582749599968
2414,0.49142341105057297
2415,0.2541565590030934
2416,0.2802364034428151
2417,0.2785422640625088
2418,0.7588201556003269
2419,0.8129066210391576
2420,0.6200765053591532
2421,0.5211952962973021
2422,0.13407362063570027
2423,0.10144679420021285
2424,0.947338699787821
2425,0.691076757436991
2426,0.6919313339292479
2427,0.6041156505102814
2428,0.5415485123978651
2429,0.7329600424175337
2430,0.15219623046612818
2431,0.6195657739410602
2432,0.751798964208973
2433,0.3798367155765593
2434,0.09731441221617299
2435,0.7287826516799379
2436,0.2789965710485057
2437,0.37655674161358554
2438,0.6198119701935301
2439,0.5438117532626456
2440,0.3424817798603583
2441,0.09368708572551121
2442,0.13902489641086768
2443,0.9564104490260031
2444,0.601416200290165
2445,0.9276327170905346
2446,0.7936870050302703
2447,0.6533515571152131
2448,0.937393394765981
2449,0.30911437377838535
2450,0.7771378535857031
2451,0.8094189470159616
2452,0.5255760710665982
2453,0.9642288003901227
2454,0.038455507037815084
2455,0.32411829356664246
2456,0.8546257454563748
2457,0.0771804489031317
2458,0.6003640400342086
2459,0.3789966140900062
2460,0.95673240474564
2461,0.313350700492796
2462,0.6163996931808561
2463,0.7396024920750753
2464,0.9691734280688079
2465,0.6917048112652127
2466,0.7479951796413333
2467,0.5940515706263848
2468,0.9631228338111123
2469,0.4488818966691803
2470,0.642495122247269
2471,0.5829554130695159
2472,0.01826076266709642
2473,0.2769149462641274
2474,0.5712177006344028
2475,0.3837239024785355
2476,0.3632040968038581
2477,0.7455228465282887
2478,0.9163621520631701
2479,0.5821897320175575
2480,0.1874412844817317
2481,0.9130469828894919
2482,0.9582698446896549
2483,0.6281106995425809
2484,0.33802733256549955
2485,0.20346131259816846
2486,0.5780724430576571
2487,0.7714812019379391
2488,0.5742693608278118
2489,0.23935057472990084
2490,0.7747632072082894
2491,0.7792475270306725
2492,0.029577699680285896
2493,0.9807131573285891
2494,0.033048804651799824
2495,0.039288597626183974
2496,0.6108823444197953
2497,0.9967599057992214
2498,0.6530711117879499
2499,0.8019573417922072
2500,0.5526283861446989
2501,0.11188176314789455
2502,0.7466556640398241
2503,0.6705331716015214
2504,0.14023975338878614
2505,0.980108476883683
2506,0.22707021276992911
2507,0.03337731367852215
2508,0.8221152856549849
2509,0.5930179779779646
2510,0.32865975487279575
2511,0.01723431324228597
2512,0.8994353478816748
2513,0.675098185863542
2514,0.6276109722469334
2515,0.30662544252694046
2516,0.8120080760652304
2517,0.33825274417487106
2518,0.09614768610418933
2519,0.7332592328563189
2520,0.5850947672673337
2521,0.16433256241008332
2522,0.7568487899980914
2523,0.8082426700869785
2524,0.45705609960032056
2525,0.6901148418930574
2526,0.7051893741467848
2527,0.12730944473415273
2528,0.9944329682567663
2529,0.5151067951060747
2530,0.9526774092415453
2531,0.08159463066869255
2532,0.9874370373778564
2533,0.4297224444713137
2534,0.4695304239191066
2535,0.73168524225053
2536,0.2755611699848227
2537,0.9730928788015552
2538,0.8211574869279296
2539,0.677447923962315
2540,0.480342262536263
2541,0.3424512416493096
2542,0.7493494809454594
2543,0.3884324715986103
2544,0.9066574961467486
2545,0.26321556653775047
2546,0.08794959631370047
2547,0.7286317454365873
2548,0.240939379366233
2549,0.3081864970639582
2550,0.012285582857368471
2551,0.6339664447933556
2552,0.9769938372993081
2553,0.04821948005875776
2554,0.46684375839558545
2555,0.01480848450941441
2556,0.6823842963665594
2557,0.7011331771204182
2558,0.7185970326306419
2559,0.7702899420849705
2560,0.030509308316479133
2561,0.6935492561065202
2562,0.9650717357232598
2563,0.24655366955322533
2564,0.5204191030515293
2565,0.4967920902029853
2566,0.7954644803697954
2567,0.11469012801566425
2568,0.12492696876695719
2569,0.12780980718293788
2570,0.6442708290470219
2571,0.9036588732979567
2572,0.37295925209956005
2573,0.44310774687934285
2574,0.11401543472926023
2575,0.728994265443864
2576,0.7896848993664657
2577,0.06430586666937399
2578,0.6753663045547088
2579,0.10932502766174901
2580,0.18935717017263698
2581,0.9335850211140565
2582,0.8661034786870676
2583,0.16019926371100246
2584,0.23401763287896105
2585,0.8549070041229176
2586,0.7579226979473463
2587,0.7195826609507726
2588,0.4970832439563405
2589,0.711309093865992
2590,0.6543928391306113
2591,0.5854401027833355
2592,0.6580979421151035
2593,0.22927290645997
2594,0.26634425501582415
2595,0.163568783829931
2596,0.3950812798332024
2597,0.4293206296777057
2598,0.13296687489331038
2599,0.05504918751978238
2600,0.9227911226541832
2601,0.44287330491990984
2602,0.4577138970104714
2603,0.7851165131070811
2604,0.4450794192194164
2605,0.2925467726850296
2606,0.9798330351738643
2607,0.4754955604204667
2608,0.23179795410226145
2609,0.308569167202553
2610,0.9598093384380574
2611,0.4346646918430541
2612,0.4037638645532361
2613,0.4854652432229124
2614,0.45929352582979033
2615,0.051964205094728655
2616,0.6091020062506309
2617,0.020329991261761382
2618,0.4392953013178593
2619,0.5025866816096802
2620,0.48260239972903274
2621,0.2438647724856019
2622,0.2759559795793267
2623,0.9434446847389687
2624,0.43722149529861776
2625,0.40070823886006024
2626,0.8014488767169102
2627,0.9754782724653945
2628,0.47894948390605196
2629,0.3084925830738723
2630,0.10815823449964068
2631,0.18444247377191536
2632,0.06846562190811722
2633,0.9488270562043868
2634,0.2653540566075445
2635,0.08792245114613484
2636,0.5960739267502518
2637,0.6918265336537386
2638,0.1703647525672144
2639,0.8124854185109501
2640,0.035484881883818375
2641,0.5754078445368852
2642,0.21640522057934897
2643,0.9441353523553566
2644,0.6655461698779325
2645,0.9055619969876323
2646,0.8568371912049633
2647,0.8325477721968907
2648,0.43852805107659953
2649,0.703629878867443
2650,0.23735452744205043
2651,0.5291450599572165
2652,0.29969410675297103
2653,0.9369049737748883
2654,0.6807544278651998
2655,0.4842308338775153
2656,0.7747150730357322
2657,0.5130123775935621
2658,0.43507712151860833
2659,0.9545905717090379
2660,0.5720913353397583
2661,0.025950668563215817
2662,0.1637941770608804
2663,0.9113260649427163
2664,0.07508362879187169
2665,0.39481054062816967
2666,0.058219620621706714
2667,0.8199366587378518
2668,0.45134380295846777
2669,0.4352991585316478
2670,0.3393094355723305
2671,0.9426657896569632
2672,0.2644561480935428
2673,0.678094969822974
2674,0.032105182512540464
2675,0.13314380918894142
2676,0.654855399760142
2677,0.16170645921165527
2678,0.8062926164801447
2679,0.8452540093390614
2680,0.12507051208723152
2681,0.4317404913548136
2682,0.4619074326574034
2683,0.13365725306046827
2684,0.9079442353387538
2685,0.022917861982541643
2686,0.40888570575869754
2687,0.284515454260847
2688,0.10405596776925286
2689,0.07612197146708777
2690,0.37825865062660435
2691,0.5006490477447405
2692,0.9278009115154839
2693,0.6636905725156027
2694,0.6169533292991438
2695,0.44125043193942604
2696,0.4847980712146174
2697,0.9710481636425657
2698,0.6218534715590129
2699,0.4144739313109299
2700,0.02227875168715654
2701,0.17748142445569903
2702,0.5644881096727978
2703,0.5632404779885913
2704,0.9039579539110599
2705,0.4640985084294771
2706,0.41583733094570197
2707,0.1816543452394057
2708,0.6487825646248856
2709,0.252576294805233
2710,0.0022554811863901847
2711,0.4532832200725144
2712,0.34508330026975675
2713,0.7535427356958948
2714,0.29704725521705844
2715,0.6637545001589447
2716,0.3556813523340604
2717,0.07846413118875306
2718,0.14505621165174765
2719,0.6264120366558217
2720,0.7047458837966486
2721,0.9625804498321539
2722,0.09608057638218537
2723,0.6176668577707335
2724,0.3776723519412065
2725,0.6299378524183105
2726,0.2832884407133808
2727,0.9108375608169514
2728,0.6040720366816248
2729,0.5310855900534638
2730,0.3125390806813295
2731,0.17933531313894846
2732,0.6628092840871245
2733,0.503503239755063
2734,0.46214199864791505
2735,0.10138453018079485
2736,0.9078597785249253
2737,0.9389033502195778
2738,0.026195535635059164
2739,0.11525604317884264
2740,0.9489555397351004
2741,0.148620357929255
2742,0.07282057740199321
2743,0.6490190666157705
2744,0.8394460723498967
2745,0.5844828573308202
2746,0.9388985565672763
2747,0.17061811928941117
2748,0.31973301095642526
2749,0.8135786885180483
2750,0.9141380790527274
2751,0.5464741588495838
2752,0.6289244668228517
2753,0.3972119048633843
2754,0.5921252829161575
2755,0.3597035345098645
2756,0.2724929426423407
2757,0.11797097833372938
2758,0.8299325959307357
2759,0.897654020111753
2760,0.0741764000173748
2761,0.1775234569152212
2762,0.13423165641725854
2763,0.03935404957606525
2764,0.09829878081560528
2765,0.4704914440182052
2766,0.8970857322483134
2767,0.3439971024651788
2768,0.7243521615230475
2769,0.25050133619725923
2770,0.8272417979514035
2771,0.6187745589516566
2772,0.5697951057099889
2773,0.9251798120725591
2774,0.46069995268789954
2775,0.14703062044796078
2776,0.6665396101150495
2777,0.9034152794976569
2778,0.7002397925984841
2779,0.8022950107098361
2780,0.4966996784930128
2781,0.8954146786938914
2782,0.794650713984327
2783,0.7085012447236277
2784,0.6247275533549181
2785,0.8372160301861598
2786,0.6273712508169099
2787,0.9285663666468777
2788,0.4592468147848262
2789,0.9023262562281472
2790,0.23963816482330114
2791,0.4852457798645736
2792,0.7105752137573389
2793,0.5162344770998623
2794,0.24444117271611998
2795,0.17388335410318745
2796,0.016180849371861816
2797,0.5933919912961647
2798,0.8938049403943021
2799,0.007789129227456226
2800,0.520876440057775
2801,0.9777620657747641
2802,0.301078243233351
2803,0.9173587069637656
2804,0.5488195783929818
2805,0.36055561548670245
2806,0.04498356376125523
2807,0.7139645900456394
2808,0.7952271982906632
2809,0.5253479570092732
2810,0.3481237952373941
2811,0.23242407718934965
2812,0.6699168718384142
2813,0.12586111261469501
2814,0.7172372924962969
2815,0.020179794665739603
2816,0.5897728022936121
2817,0.12176424262932994
2818,0.8858842245618386
2819,0.2696649708334474
2820,0.001331726597709082
2821,0.12189497312511055
2822,0.6976470904541694
2823,0.15218431779153596
2824,0.05179888127774679
2825,0.164529346988733
2826,0.712728813781761
2827,0.6378539630826594
2828,0.16668198379112897
2829,0.08456314233072737
2830,0.2426132565058653
2831,0.09930729608903643
2832,0.025469811201934478
2833,0.8372130832739421
2834,0.6049694932275015
2835,0.3128751450284488
2836,0.5571739534191972
2837,0.5185244825537515
2838,0.684475147306342
2839,0.5366525048960403
2840,0.4480877506505281
2841,0.0937118716664126
2842,0.06441671060498666
2843,0.5359007189064667
2844,0.43176584725272626
2845,0.051289980798536416
2846,0.13085140681116458
2847,0.7186268438800145
2848,0.2831157441425508
2849,0.4299464753693124
2850,0.3980079767557224
2851,0.33222075774134785
2852,0.7502197373549456
2853,0.18992901502951554
2854,0.8973538830432144
2855,0.10090864292453117
2856,0.5236504749696247
2857,0.6023418890888641
2858,0.14061851548166682
2859,0.6327979710646555
2860,0.04304609688244987
2861,0.16874491222664478
2862,0.15957712358364262
2863,0.20787556504465632
2864,0.05598497884590681
2865,0.8849197343041547
2866,0.29358673906857025
2867,0.4417579574775019
2868,0.6169041674858194
2869,0.38042402518803564
2870,0.9379339144140777
2871,0.1257750685529242
2872,0.5942900688789856
2873,0.5603208606730734
2874,0.7739531377670322
2875,0.25923244091862196
2876,0.13952481445490772
2877,0.5058210381004656
2878,0.04621538156424809
2879,0.4207542903605421
2880,0.7661384225641535
2881,0.4102540282420031
2882,0.7461853914403881
2883,0.40166240020254373
2884,0.03701457335385705
2885,0.3382770418823804
2886,0.7560851383352761
2887,0.022608500808248166
2888,0.6811465974839636
2889,0.11503670448888148
2890,0.6060158973578846
2891,0.43497896524389235
2892,0.6201340258156114
2893,0.9976360049922834
2894,0.09937241017164433
2895,0.9757404370063142
2896,0.9337756854551591
2897,0.3790098108942882
2898,0.6747043186208992
2899,0.7570635134797427
2900,0.5347600119865663
2901,0.9790397195219444
2902,0.4228377985073538
2903,0.22922474405596738
2904,0.4223652919968668
2905,0.9081424225510294
2906,0.880752716971776
2907,0.30219917268296614
2908,0.19696498381130778
2909,0.3951846620962147
2910,0.7097597333391792
2911,0.9654969461824402
2912,0.6192916877121392
2913,0.22040294866099686
2914,0.9989704399117385
2915,0.9936467515709233
2916,0.9166598928599045
2917,0.9769395728181632
2918,0.586867780444295
2919,0.4313422223157939
2920,0.9941989508070359
2921,0.25916637689673583
2922,0.662571886777273
2923,0.5329229909473063
2924,0.05454291746713025
2925,0.2997636424062392
2926,0.5044905147879057
2927,0.8334847782936944
2928,0.1531388996407772
2929,0.19881419979327875
2930,0.45490296763702354
2931,0.5279585420831164
2932,0.9197087374010242
2933,0.042038162806284474
2934,0.29861052549087663
2935,0.9793414141238386
2936,0.5706346902840849
2937,0.36016608422632435
2938,0.31277848602692926
2939,0.6355494100828699
2940,0.676506768101003
2941,0.5699060266426198
2942,0.2268521832953504
2943,0.2250164751753213
2944,0.5279688466443856
2945,0.6172749412827608
2946,0.855510283897113
2947,0.9362635941320306
2948,0.4786317857714044
2949,0.03193506004362401
2950,0.5502872342586134
2951,0.29127951651521355
2952,0.5820965910306388
2953,0.6190514841275531
2954,0.5912915752700375
2955,0.16928939915938934
2956,0.19936838295150883
2957,0.04088965506649067
2958,0.4721247473412088
2959,0.7423810837637181
2960,0.9785234030409726
2961,0.575662006079187
2962,0.13324520503049353
2963,0.048561788562300756
2964,0.5176993970526651
2965,0.5934923394276893
2966,0.2673089032452022
2967,0.19768283966750078
2968,0.14600402022881454
2969,0.754579793210375
2970,0.28164413870634486
2971,0.4134334278048394
2972,0.3604756175124588
2973,0.893471849608524
2974,0.6051487028348024
2975,0.6839873751261434
2976,0.12416485672447963
2977,0.11990308251832316
2978,0.31479077230045505
2979,0.0033585555809397816
2980,0.4409645197518538
2981,0.29423212259973985
2982,0.6506092006479085
2983,0.755830780249126
2984,0.9095018666237291
2985,0.8383065226816927
2986,0.26279422796938523
2987,0.5045424489580825
2988,0.3009588826781765
2989,0.2779499779484764
2990,0.2633341022727387
2991,0.6078608634006264
2992,0.3166991415117981
2993,0.08466669495132961
2994,0.5583790062604564
2995,0.35522722827007536
2996,0.7191040534364187
2997,0.043751915499810834
2998,0.3609712457011658
2999,0.3830346042218322
3000,0.6142715928241177
3001,0.939823413952575
3002,0.5178466621902272
3003,0.8011808612921301
3004,0.2817266051076558
3005,0.1501601899300855
3006,0.844435842622682
3007,0.7608458663888088
3008,0.05984539284037649
3009,0.612451054078931
3010,0.9213362147100274
3011,0.4892419060910902
3012,0.22777489238703474
3013,0.9310357699150642
3014,0.7718498939668196
3015,0.6442947897562514
3016,0.797810920043778
3017,0.540734956915117
3018,0.7748788767925385
3019,0.2725092259341182
3020,0.9474112421079594
3021,0.8560855708558744
3022,0.09168887584944241
3023,0.12392296974760864
3024,0.9831626983022281
3025,0.6926569773833736
3026,0.7275562977520561
3027,0.47966248692211866
3028,0.7069375650644839
3029,0.24187424299304672
3030,0.45089295291868614
3031,0.7445997001687917
3032,0.819725804475548
3033,0.9203196192195804
3034,0.13621580891735874
3035,0.2689977940229835
3036,0.8496205685801427
3037,0.4467132052841337
3038,0.6148272474700738
3039,0.2992051348924253
3040,0.3206040632262731
3041,0.2684398406820374
3042,0.8674745739109764
3043,0.19362070879177928
3044,0.8609485436327822
3045,0.3891192911486345
3046,0.2071131266849352
3047,0.5364891734115677
3048,0.945184963179017
3049,0.8322750221651412
3050,0.08144786457982423
3051,0.3993279612826701
3052,0.5551857512404652
3053,0.33649092006685133
3054,0.9090441457480741
3055,0.5087758088387271
3056,0.40879247173803457
3057,0.26340581714695677
3058,0.05990168244217153
3059,0.0006779735872364245
3060,0.9773114266127945
3061,0.7902939062772575
3062,0.7990182477904806
3063,0.8197949705043676
3064,0.9617115937003811
3065,0.20537119407966797
3066,0.03899735447194275
3067,0.11731629492949747
3068,0.41207623228678925
3069,0.8101382307644048
3070,0.16457982293511408
3071,0.4764854715916803
3072,0.18529166123829455
3073,0.8910857716782342
3074,0.9219993794073953
3075,0.7946877580892687
3076,0.4665761085263528
3077,0.5975067491897931
3078,0.2696631979713766
3079,0.24684381423834334
3080,0.9215669043305379
3081,0.7306812873031849
3082,0.46073150772024907
3083,0.5873169182532075
3084,0.7803825617738124
3085,0.8545531449955571
3086,0.28856816334406543
3087,0.22844925419755135
3088,0.1326437622343718
3089,0.2842239135978629
3090,0.4042575830817582
3091,0.7791767262314094
3092,0.05134306935101085
3093,0.40443684131807556
3094,0.1037237549887241
3095,0.35371764645282366
3096,0.1384050238280653
3097,0.05283371029422468
3098,0.06802184185873328
3099,0.5936290046482943
3100,0.16472906357970674
3101,0.585383563295503
3102,0.48389912165080273
3103,0.6367696093548184
3104,0.4668674355696064
3105,0.5774641835747233
3106,0.2207362591399511
3107,0.9575925620317624
3108,0.9227846077092862
3109,0.5145635937880575
3110,0.3187739722674141
3111,0.8340412846341951
3112,0.7456036636641096
3113,0.7934226515048918
3114,0.3217813496473867
3115,0.9536831132440223
3116,0.5760109319494875
3117,0.6842188478623195
3118,0.25394341951752464
3119,0.7436775963660972
3120,0.8001080927001561
3121,0.28632830921455144
3122,0.6646193168299245
3123,0.6645540311287115
3124,0.818069043256348
3125,0.8974049214302366
3126,0.061631309852094085
3127,0.3366203362156316
3128,0.658940913842462
3129,0.30777761732670494
3130,0.4235338924357961
3131,0.34772871492359647
3132,0.015269728234809099
3133,0.1340733605826162
3134,0.5354363735835487
3135,0.042683536308297576
3136,0.8571619721475191
3137,0.47974592816764394
3138,0.27790812436190193
3139,0.9229779972148057
3140,0.4727385415968044
3141,0.9325834263420385
3142,0.7839246086050253
3143,0.7226715434782888
3144,0.8618625359397036
3145,0.2176421321695916
3146,0.5663360526775506
3147,0.7033648563227985
3148,0.5083364264433999
3149,0.6075375954553176
3150,0.2114886770807406
3151,0.20798244730660986
3152,0.27398345133325763
3153,0.9196773706066267
3154,0.44179779802811314
3155,0.14764230911641685
3156,0.7917227775424809
3157,0.22633146307264496
3158,0.29991571597971856
3159,0.27490504780430736
3160,0.4463489879685014
3161,0.005961267795941749
3162,0.303309903314262
3163,0.825846014287408
3164,0.5608766430199079
3165,0.722942281663812
3166,0.4290194880178647
3167,0.9455294510373654
3168,0.8739295160676417
3169,0.53842083115396
3170,0.8551388141727434
3171,0.7143169279041128
3172,0.5276526871752512
3173,0.20731921677891918
3174,0.8188981844068896
3175,0.6505883031570349
3176,0.8468678945170754
3177,0.058256864261366115
3178,0.5463738044630243
3179,0.34117187284101114
3180,0.9845451998407059
3181,0.4358748923480775
3182,0.45715303648478955
3183,0.2593932033284161
3184,0.9312029455887575
3185,0.7537033969951058
3186,0.8195526203763098
3187,0.431849634287656
3188,0.35773130206429105
3189,0.15696284008511707
3190,0.3565296812085076
3191,0.4648675637237578
3192,0.37772655995294824
3193,0.2388871018879659
3194,0.4034660470102922
3195,0.22111224997763723
3196,0.24825151817008395
3197,0.5035702454703005
3198,0.14967515240775264
3199,0.7883289066681163
3200,0.14731566443924327
3201,0.21448912206706894
3202,0.6795831341846653
3203,0.16106645641623074
3204,0.6064774389385653
3205,0.7462029007520158
3206,0.030821684520196624
3207,0.8802542907095333
3208,0.018307221273157204
3209,0.3025282324646672
3210,0.7716645962973173
3211,0.6021949105227323
3212,0.6274415721409208
3213,0.27762420554030753
3214,0.5171845005890858
3215,0.7638568127892096
3216,0.675367612161974
3217,0.6600212993381482
3218,0.5313986022120688
3219,0.24360245304284112
3220,0.8924482077873371
3221,0.17699186650899013
3222,0.46386861439024196
3223,0.4102218619746518
3224,0.17110181942597114
3225,0.09105982327857642
3226,0.5031575921158545
3227,0.538963790353586
3228,0.7132778010196784
3229,0.07522065907971254
3230,0.5106839115329599
3231,0.3777572268267302
3232,0.4346109937629542
3233,0.8200291860241262
3234,0.7358552319132203
3235,0.403763864892809
3236,0.33019930189681357
3237,0.40512536685694245
3238,0.9994648775932964
3239,0.6826941191605446
3240,0.04177309419428665
3241,0.2216558665059123
3242,0.5662954662614152
3243,0.4670497022709986
3244,0.7808607206123469
3245,0.6856524381645853
3246,0.7000565617753772
3247,0.1612980827465642
3248,0.1805986692878352
3249,0.41162570267456333
3250,0.1026193008832118
3251,0.8038106098702705
3252,0.17634969239624532
3253,0.11135221153742547
3254,0.835043638560993
3255,0.26071647579034385
3256,0.9576345394981197
3257,0.03543806853470388
3258,0.4409403130363694
3259,0.6899116233869657
3260,0.35702279002389115
3261,0.6737236436244342
3262,0.754752917707303
3263,0.4216036940964135
3264,0.2513523367503172
3265,0.6707437298975696
3266,0.27288827243155744
3267,0.2506716052674529
3268,0.39558131976378297
3269,0.45275301708104154
3270,0.09535695564622182
3271,0.4444007251827402
3272,0.7489347610305642
3273,0.2181943121347193
3274,0.30016213673558556
3275,0.9868938786816037
3276,0.2595728702137664
3277,0.8965432992624457
3278,0.6873979536136942
3279,0.6379777351225113
3280,0.6880891554119584
3281,0.3167756421285275
3282,0.47069339603138016
3283,0.11145366444107896
3284,0.22006555583213339
3285,0.6143237386748226
3286,0.9747044054503177
3287,0.006477513941225421
3288,0.153172513379232
3289,0.0014390226834291031
3290,0.5092666374197634
3291,0.28314732401820797
3292,0.3051395142474733
3293,0.34281659587223534
3294,0.6189676161581802
3295,0.1228377759744057
3296,0.3093486245921764
3297,0.0731766006958855
3298,0.6803656909077178
3299,0.23124962729794374
3300,0.9291778904783993
3301,0.1316338256423143
3302,0.0690488611782617
3303,0.35040207798482303
3304,0.6862298719126074
3305,0.372697507667613
3306,0.43314224935217394
3307,0.5403335466280651
3308,0.15553865281231538
3309,0.8419051769726101
3310,0.44138855367523944
3311,0.32249587306747174
3312,0.7295015089114425
3313,0.7103279262015075
3314,0.02072271728439723
3315,0.8704079891806978
3316,0.17184474864790356
3317,0.0783922929554437
3318,0.6752670233747771
3319,0.284148332080688
3320,0.4239278984577439
3321,0.6617809427167798
3322,0.5380551919522797
3323,0.32877381394056804
3324,0.12385965374916186
3325,0.912984637305686
3326,0.04541112697718319
3327,0.9213850078054959
3328,0.6457048008231085
3329,0.3327120240249578
3330,0.43674155320536323
3331,0.0052364763336949505
3332,0.32509472736324374
3333,0.3013541763598737
3334,0.9919319987083611
3335,0.4949827604710283
3336,0.12229586992177921
3337,0.31861799646216094
3338,0.5214746593001689
3339,0.15430017034142396
3340,0.27304515059253465
3341,0.8732015604109237
3342,0.848375689565619
3343,0.7441290439414849
3344,0.41346247206821163
3345,0.30027154828941893
3346,0.7243099435672011
3347,0.08925331854677343
3348,0.9523864335823745
3349,0.6735156089509183
3350,0.980808882417274
3351,0.23428106161110696
3352,0.3752516999323987
3353,0.7814831920891984
3354,0.06157273289581733
3355,0.7107538019018982
3356,0.20483756237035178
3357,0.5822326845766373
3358,0.8745784201110713
3359,0.4660868244801424
3360,0.7515969277964245
3361,0.2869580682514513
3362,0.5601979425052168
3363,0.13286529833112248
3364,0.4021583525834751
3365,0.5388615236323144
3366,0.1796787716909355
3367,0.008202060558303748
3368,0.5835452236378641
3369,0.5876154916946105
3370,0.9306486081743913
3371,0.5672648936856886
3372,0.8284594893273264
3373,0.21536242964294772
3374,0.23769294675828034
3375,0.32261255995874494
3376,0.1649024952595094
3377,0.4430298801543169
3378,0.23595678736948456
3379,0.9664102513771325
3380,0.12114010974548961
3381,0.14443551275624855
3382,0.44023992106094945
3383,0.04758448382736913
3384,0.5131179311448927
3385,0.5865428151158252
3386,0.7505817404784264
3387,0.9470004039158163
3388,0.9719142158408443
3389,0.6407624145429128
3390,0.23083634264335784
3391,0.875402401573068
3392,0.6953621789481571
3393,0.17753423225784348
3394,0.896178864363211
3395,0.09942460117046392
3396,0.33432327617857227
3397,0.8962394330837995
3398,0.5554545579934198
3399,0.7292766891772786
3400,0.5914646065082642
3401,0.5469657557057942
3402,0.6076764237983485
3403,0.8247107174999212
3404,0.3748896776475842
3405,0.5419757133420524
3406,0.8495846536958287
3407,0.5687933701599311
3408,0.7191193708202548
3409,0.6540530778113487
3410,0.48878688563095274
3411,0.6455202268915848
3412,0.11555431032107655
3413,0.23152768824931913
3414,0.7822160599852142
3415,0.9903751803082868
3416,0.35107468214912496
3417,0.5690391624245354
3418,0.14823135173383806
3419,0.8367205755856448
3420,0.20895047988830373
3421,0.22570505708968513
3422,0.004494840740968509
3423,0.5872467749408188
3424,0.7670301948487291
3425,0.8201973725247416
3426,0.33513674762314205
3427,0.4441104723144963
3428,0.7007940855046061
3429,0.2671107544541166
3430,0.37462988788418505
3431,0.17206893196510076
3432,0.3004879643274263
3433,0.7638346141905014
3434,0.4973248055431877
3435,0.5959062281537983
3436,0.4240300333531237
3437,0.6308349001859473
3438,0.5868155106783911
3439,0.7289162592913779
3440,0.2561473351465431
3441,0.4971252668239714
3442,0.025009365736227585
3443,0.20840864371049128
3444,0.5196846642530836
3445,0.5732583594100243
3446,0.3197898941081302
3447,0.11984904504728844
3448,0.9891642635070391
3449,0.7615623265001231
3450,0.4873023603793015
3451,0.8286362588796716
3452,0.7783684361474795
3453,0.08084414314985966
3454,0.7331981553431405
3455,0.07274438153005014
3456,0.17810534229824126
3457,0.8343651679870311
3458,0.3551028702783121
3459,0.42358203453518084
3460,0.6528568685567967
3461,0.17564058297973661
3462,0.6211653219647905
3463,0.45390388899844103
3464,0.7106974688396696
3465,0.5793391207246513
3466,0.2476738774478484
3467,0.5663610854813694
3468,0.746487001933155
3469,0.2878623129277186
3470,0.421240911291183
3471,0.10099093742679488
3472,0.076778399646663
3473,0.45671443454914507
3474,0.723372737323814
3475,0.9497159843032889
3476,0.785152272759573
3477,0.8380517385270757
3478,0.20487050639045368
3479,0.41415318419398084
3480,0.30247634370568244
3481,0.4299235678797694
3482,0.6930908194961236
3483,0.887440314961649
3484,0.47657964820975696
3485,0.633274947276642
3486,0.6461759970892534
3487,0.045456682676789595
3488,0.4179697048784533
3489,0.9534966886766459
3490,0.976432884399889
3491,0.0858451169611052
3492,0.6041157154136303
3493,0.598395813627485
3494,0.5587159786584703
3495,0.7067472085058981
3496,0.6117885471399923
3497,0.4073967979762606
3498,0.4192870876967324
3499,0.5071872271897018
3500,0.8082872646060077
3501,0.8837911539145492
3502,0.9373458338139996
3503,0.04318102075064412
3504,0.3972271442202068
3505,0.6631602686752204
3506,0.06399154191271839
3507,0.5280717142119703
3508,0.6369821353535876
3509,0.29629709329491793
3510,0.7753091229238747
3511,0.15890290223829528
3512,0.6330844956788904
3513,0.7292260611070168
3514,0.9728132768739258
3515,0.9681890845369461
3516,0.008413303136236894
3517,0.8092705900161559
3518,0.5799128280222952
3519,0.3837385096352257
3520,0.41516434675811287
3521,0.8421847717063407
3522,0.7764210768819705
3523,0.9585231226738886
3524,0.8494111947646956
3525,0.05117501266643587
3526,0.7194682907385582
3527,0.9967696038066356
3528,0.4065799450871985
3529,0.5601405072986071
3530,0.5713564884263507
3531,0.27552332731458173
3532,0.985268426751492
3533,0.693412333133561
3534,0.7127187442149306
3535,0.15270033332343724
3536,0.5493637692242618
3537,0.903359477959058
3538,0.6679849477025105
3539,0.21362228066855504
3540,0.31510238049924444
3541,0.7115910692239117
3542,0.7162720239257505
3543,0.016383006177841497
3544,0.6980990475426667
3545,0.34028603264175894
3546,0.6595914369937641
3547,0.20358643839173374
3548,0.6616848057035052
3549,0.15910416029953744
3550,0.4955831080239428
3551,0.07507406586652865
3552,0.02818201063365222
3553,0.6747150126045839
3554,0.33985598783883997
3555,0.008686244662769127
3556,0.5380272709589965
3557,0.48886795016056417
3558,0.4768555885085116
3559,0.7838594253757353
3560,0.9879008889568113
3561,0.9554954610211253
3562,0.9146655356440221
3563,0.16499526277938215
3564,0.004777914110940751
3565,0.3193519438060939
3566,0.06201680650552033
3567,0.024936214581910976
3568,0.8943106996916421
3569,0.3754790610496468
3570,0.18041981546685593
3571,0.40691389779468023
3572,0.4531347738483772
3573,0.2187952322309309
3574,0.5454709594979313
3575,0.24068066526831566
3576,0.3851720639939974
3577,0.5152542535806007
3578,0.1667471584293886
3579,0.7894158585254668
3580,0.29056278613556163
3581,0.9744228780299033
3582,0.9605265409301801
3583,0.8617742826741158
